LocationAbbr,LocationDesc,LocationID,TopicID,DataSource,DataSourceUrl,Question,QuestionID,StratificationCategoryId,StratificationCategory,Stratification,StratificationID,YearStart,YearEnd,DataValue,LowConfidenceLimit,HighConfidenceLimit,DataValueDisplay,LowConfidenceLimitDisplay,HighConfidenceLimitDisplay,DataValueUnit,DataValueType,DataValueTypeID,DataValueFootnote,DataValueFootnoteSymbol,DisplayOrder
"US","United States","59","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2021,2021,3.4,3.2,3.6,"3.4","3.2","3.6","%","Crude Prevalence","CRDPREV","","","5"
"US","United States","59","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2021,2021,15.1,14.7,15.5,"15.1","14.7","15.5","%","Crude Prevalence","CRDPREV","","","5"
"US","United States","59","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2021,2021,22.6,22.1,23.1,"22.6","22.1","23.1","%","Crude Prevalence","CRDPREV","","","5"
"AL","Alabama","01","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2021,2021,5,3.6,6.8,"5.00","3.6","6.8","%","Crude Prevalence","CRDPREV","","","5"
"AL","Alabama","01","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2021,2021,20.8,18.4,23.4,"20.8","18.4","23.4","%","Crude Prevalence","CRDPREV","","","5"
"AL","Alabama","01","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2021,2021,26.1,23.4,28.9,"26.1","23.4","28.9","%","Crude Prevalence","CRDPREV","","","5"
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2021,2021,2.4,1.5,3.7,"2.4","1.5","3.7","%","Crude Prevalence","CRDPREV","","","5"
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2021,2021,12.9,10.7,15.4,"12.9","10.7","15.4","%","Crude Prevalence","CRDPREV","","","5"
"AK","Alaska","02","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2021,2021,17,14.6,19.8,"17.00","14.6","19.8","%","Crude Prevalence","CRDPREV","","","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2021,2021,2.9,2.3,3.7,"2.9","2.3","3.7","%","Crude Prevalence","CRDPREV","","","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2021,2021,15,13.4,16.7,"15.00","13.4","16.7","%","Crude Prevalence","CRDPREV","","","5"
"AZ","Arizona","04","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2021,2021,21.4,19.4,23.6,"21.4","19.4","23.6","%","Crude Prevalence","CRDPREV","","","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2021,2021,3.3,2.4,4.7,"3.3","2.4","4.7","%","Crude Prevalence","CRDPREV","","","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2021,2021,16.2,14.1,18.6,"16.2","14.1","18.6","%","Crude Prevalence","CRDPREV","","","5"
"AR","Arkansas","05","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2021,2021,24.8,22.7,27,"24.8","22.7","27.00","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2021,2021,3.8,2.9,4.9,"3.8","2.9","4.9","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2021,2021,16,14.1,18.1,"16.00","14.1","18.1","%","Crude Prevalence","CRDPREV","","","5"
"CA","California","06","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age >=65","AGE65P",2021,2021,23.5,20.4,26.8,"23.5","20.4","26.8","%","Crude Prevalence","CRDPREV","","","5"
"CO","Colorado","08","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 18-44","AGE1844",2021,2021,1.8,1.4,2.3,"1.8","1.4","2.3","%","Crude Prevalence","CRDPREV","","","5"
"CO","Colorado","08","DIA","BRFSS","https://www.cdc.gov/brfss","Diabetes among adults","DIA01","AGE","Age","Age 45-64","AGE4564",2021,2021,9.3,8.2,10.6,"9.3","8.2","10.6","%","Crude Prevalence","CRDPREV","","","5"
